"order_id","order_date","required_date","shipped_date","order_status","customer_name","customer_city","store_name","staff_name","product_name","brand_name","category_name","quantity","list_price","discount","total_amount"
493,"2016-10-09","2016-10-12","2016-10-11",4,"Rosalie Coffey","Upland","Santa Cruz Bikes","Genna Serrano","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.05","503.4905"
493,"2016-10-09","2016-10-12","2016-10-11",4,"Rosalie Coffey","Upland","Santa Cruz Bikes","Genna Serrano","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.05","853.1000"
493,"2016-10-09","2016-10-12","2016-10-11",4,"Rosalie Coffey","Upland","Santa Cruz Bikes","Genna Serrano","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",1,"599.99","0.05","569.9905"
494,"2016-10-09","2016-10-10","2016-10-11",4,"Tanesha Sawyer","Rosedale","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.10","269.9910"
495,"2016-10-10","2016-10-12","2016-10-13",4,"Kecia Olsen","Santa Cruz","Santa Cruz Bikes","Genna Serrano","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",1,"269.99","0.20","215.9920"
495,"2016-10-10","2016-10-12","2016-10-13",4,"Kecia Olsen","Santa Cruz","Santa Cruz Bikes","Genna Serrano","Trek Conduit+ - 2016","Trek","Electric Bikes",1,"2999.99","0.05","2849.9905"
496,"2016-10-10","2016-10-12","2016-10-11",4,"Ayanna Rhodes","Hicksville","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.20","239.9920"
496,"2016-10-10","2016-10-12","2016-10-11",4,"Ayanna Rhodes","Hicksville","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.10","242.9910"
496,"2016-10-10","2016-10-12","2016-10-11",4,"Ayanna Rhodes","Hicksville","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",2,"269.99","0.20","431.9840"
497,"2016-10-10","2016-10-11","2016-10-11",4,"Kandis Mills","Hamburg","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.07","929.9814"
498,"2016-10-10","2016-10-12","2016-10-11",4,"Divina Reeves","Newburgh","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",1,"549.99","0.07","511.4907"
498,"2016-10-10","2016-10-12","2016-10-11",4,"Divina Reeves","Newburgh","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.10","242.9910"
498,"2016-10-10","2016-10-12","2016-10-11",4,"Divina Reeves","Newburgh","Baldwin Bikes","Marcelene Boyer","Surly Straggler - 2016","Surly","Cyclocross Bicycles",1,"1549.00","0.07","1440.5700"
499,"2016-10-11","2016-10-14","2016-10-13",4,"Rodrick Shelton","Canyon Country","Santa Cruz Bikes","Mireya Copeland","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",1,"1680.99","0.20","1344.7920"
499,"2016-10-11","2016-10-14","2016-10-13",4,"Rodrick Shelton","Canyon Country","Santa Cruz Bikes","Mireya Copeland","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.07","492.8907"
499,"2016-10-11","2016-10-14","2016-10-13",4,"Rodrick Shelton","Canyon Country","Santa Cruz Bikes","Mireya Copeland","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.20","431.9840"
499,"2016-10-11","2016-10-14","2016-10-13",4,"Rodrick Shelton","Canyon Country","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",2,"599.99","0.10","1079.9820"
500,"2016-10-11","2016-10-12","2016-10-13",4,"Julee Woodard","Richmond Hill","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",2,"549.99","0.05","1044.9810"
500,"2016-10-11","2016-10-12","2016-10-13",4,"Julee Woodard","Richmond Hill","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",1,"269.99","0.20","215.9920"
501,"2016-10-11","2016-10-12","2016-10-13",4,"Barton Cox","Amityville","Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.05","853.1000"
501,"2016-10-11","2016-10-12","2016-10-13",4,"Barton Cox","Amityville","Baldwin Bikes","Venita Daniel","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",1,"1799.99","0.07","1673.9907"
501,"2016-10-11","2016-10-12","2016-10-13",4,"Barton Cox","Amityville","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",1,"269.99","0.10","242.9910"
501,"2016-10-11","2016-10-12","2016-10-13",4,"Barton Cox","Amityville","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.07","557.9814"
502,"2016-10-12","2016-10-13","2016-10-13",4,"Shaunda Barnett","Longview","Rowlett Bikes","Layla Terrell","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.05","256.4905"
503,"2016-10-13","2016-10-16","2016-10-14",4,"Yvonne Bean","Wappingers Falls","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.07","502.1814"
503,"2016-10-13","2016-10-16","2016-10-14",4,"Yvonne Bean","Wappingers Falls","Baldwin Bikes","Marcelene Boyer","Surly Straggler - 2016","Surly","Cyclocross Bicycles",1,"1549.00","0.05","1471.5500"
504,"2016-10-14","2016-10-15","2016-10-15",4,"Mercedez Brooks","Duarte","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",2,"549.99","0.10","989.9820"
504,"2016-10-14","2016-10-15","2016-10-15",4,"Mercedez Brooks","Duarte","Santa Cruz Bikes","Mireya Copeland","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",2,"749.99","0.05","1424.9810"
505,"2016-10-14","2016-10-16","2016-10-17",4,"Erlinda Osborne","West Islip","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",1,"599.99","0.20","479.9920"
506,"2016-10-14","2016-10-16","2016-10-16",4,"Lory Berg","Oswego","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.10","449.9910"
506,"2016-10-14","2016-10-16","2016-10-16",4,"Lory Berg","Oswego","Baldwin Bikes","Marcelene Boyer","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",1,"3999.99","0.07","3719.9907"
507,"2016-10-15","2016-10-17","2016-10-17",4,"Enoch Rosario","Fresno","Santa Cruz Bikes","Genna Serrano","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",2,"1680.99","0.05","3193.8810"
507,"2016-10-15","2016-10-17","2016-10-17",4,"Enoch Rosario","Fresno","Santa Cruz Bikes","Genna Serrano","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.07","502.1814"
507,"2016-10-15","2016-10-17","2016-10-17",4,"Enoch Rosario","Fresno","Santa Cruz Bikes","Genna Serrano","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",2,"599.99","0.10","1079.9820"
508,"2016-10-15","2016-10-18","2016-10-18",4,"Octavia Donaldson","Levittown","Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",1,"1799.99","0.05","1709.9905"
508,"2016-10-15","2016-10-18","2016-10-18",4,"Octavia Donaldson","Levittown","Baldwin Bikes","Marcelene Boyer","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",2,"749.99","0.05","1424.9810"
508,"2016-10-15","2016-10-18","2016-10-18",4,"Octavia Donaldson","Levittown","Baldwin Bikes","Marcelene Boyer","Surly Straggler - 2016","Surly","Cyclocross Bicycles",2,"1549.00","0.05","2943.1000"
508,"2016-10-15","2016-10-18","2016-10-18",4,"Octavia Donaldson","Levittown","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.07","464.9907"
509,"2016-10-16","2016-10-17","2016-10-17",4,"Jeromy Elliott","Bay Shore","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.20","479.9840"
509,"2016-10-16","2016-10-17","2016-10-17",4,"Jeromy Elliott","Bay Shore","Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",2,"2899.99","0.05","5509.9810"
510,"2016-10-17","2016-10-18","2016-10-18",4,"Ulysses Gaines","Monsey","Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"429.00","0.10","386.1000"
511,"2016-10-18","2016-10-20","2016-10-19",4,"Klara Mosley","Port Chester","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",2,"269.99","0.05","512.9810"
511,"2016-10-18","2016-10-20","2016-10-19",4,"Klara Mosley","Port Chester","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.10","242.9910"
512,"2016-10-19","2016-10-22","2016-10-20",4,"Jacquline Duncan","Jackson Heights","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.07","251.0907"
513,"2016-10-19","2016-10-21","2016-10-21",4,"Lory Page","Bay Shore","Baldwin Bikes","Marcelene Boyer","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",1,"3999.99","0.07","3719.9907"
513,"2016-10-19","2016-10-21","2016-10-21",4,"Lory Page","Bay Shore","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.20","215.9920"
513,"2016-10-19","2016-10-21","2016-10-21",4,"Lory Page","Bay Shore","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.07","278.9907"
514,"2016-10-19","2016-10-21","2016-10-20",4,"Guillermo Hart","New York","Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.20","718.4000"
514,"2016-10-19","2016-10-21","2016-10-20",4,"Guillermo Hart","New York","Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"429.00","0.07","797.9400"
515,"2016-10-19","2016-10-20","2016-10-22",4,"Marcel Lindsay","Ossining","Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",1,"1799.99","0.07","1673.9907"
515,"2016-10-19","2016-10-20","2016-10-22",4,"Marcel Lindsay","Ossining","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",1,"1320.99","0.10","1188.8910"
515,"2016-10-19","2016-10-20","2016-10-22",4,"Marcel Lindsay","Ossining","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.07","929.9814"
515,"2016-10-19","2016-10-20","2016-10-22",4,"Marcel Lindsay","Ossining","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.20","751.9840"
516,"2016-10-21","2016-10-23","2016-10-24",4,"Shila White","Orchard Park","Baldwin Bikes","Marcelene Boyer","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",1,"3999.99","0.05","3799.9905"
516,"2016-10-21","2016-10-23","2016-10-24",4,"Shila White","Orchard Park","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.10","2377.7820"
517,"2016-10-21","2016-10-22","2016-10-24",4,"Margene Eaton","Wantagh","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",2,"269.99","0.07","502.1814"
518,"2016-10-22","2016-10-24","2016-10-25",4,"Juliane Dillard","Glendora","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",2,"599.99","0.20","959.9840"
518,"2016-10-22","2016-10-24","2016-10-25",4,"Juliane Dillard","Glendora","Santa Cruz Bikes","Mireya Copeland","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.05","2509.8810"
518,"2016-10-22","2016-10-24","2016-10-25",4,"Juliane Dillard","Glendora","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.05","949.9810"
518,"2016-10-22","2016-10-24","2016-10-25",4,"Juliane Dillard","Glendora","Santa Cruz Bikes","Mireya Copeland","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",2,"529.99","0.20","847.9840"
518,"2016-10-22","2016-10-24","2016-10-25",4,"Juliane Dillard","Glendora","Santa Cruz Bikes","Mireya Copeland","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",2,"1680.99","0.07","3126.6414"
519,"2016-10-22","2016-10-23","2016-10-24",4,"Fran Yang","Utica","Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.07","437.0907"
519,"2016-10-22","2016-10-23","2016-10-24",4,"Fran Yang","Utica","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",1,"599.99","0.10","539.9910"
519,"2016-10-22","2016-10-23","2016-10-24",4,"Fran Yang","Utica","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
519,"2016-10-22","2016-10-23","2016-10-24",4,"Fran Yang","Utica","Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.20","718.4000"
519,"2016-10-22","2016-10-23","2016-10-24",4,"Fran Yang","Utica","Baldwin Bikes","Venita Daniel","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",1,"3999.99","0.05","3799.9905"
520,"2016-10-23","2016-10-26","2016-10-24",4,"Ronald Parsons","Maspeth","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",1,"599.99","0.10","539.9910"
520,"2016-10-23","2016-10-26","2016-10-24",4,"Ronald Parsons","Maspeth","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",1,"549.99","0.20","439.9920"
520,"2016-10-23","2016-10-26","2016-10-24",4,"Ronald Parsons","Maspeth","Baldwin Bikes","Venita Daniel","Surly Straggler - 2016","Surly","Cyclocross Bicycles",1,"1549.00","0.07","1440.5700"
521,"2016-10-23","2016-10-25","2016-10-25",4,"Augustus Schmidt","Corona","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",1,"1320.99","0.20","1056.7920"
521,"2016-10-23","2016-10-25","2016-10-25",4,"Augustus Schmidt","Corona","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",1,"269.99","0.20","215.9920"
522,"2016-10-23","2016-10-24","2016-10-24",4,"Lois Steele","Ossining","Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",2,"2899.99","0.07","5393.9814"
522,"2016-10-23","2016-10-24","2016-10-24",4,"Lois Steele","Ossining","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",2,"269.99","0.07","502.1814"
522,"2016-10-23","2016-10-24","2016-10-24",4,"Lois Steele","Ossining","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.05","256.4905"
523,"2016-10-24","2016-10-26","2016-10-27",4,"Rebbecca Espinoza","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.20","439.9920"
523,"2016-10-24","2016-10-26","2016-10-27",4,"Rebbecca Espinoza","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",1,"599.99","0.05","569.9905"
523,"2016-10-24","2016-10-26","2016-10-27",4,"Rebbecca Espinoza","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.10","2377.7820"
523,"2016-10-24","2016-10-26","2016-10-27",4,"Rebbecca Espinoza","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",2,"599.99","0.07","1115.9814"
524,"2016-10-25","2016-10-26","2016-10-27",4,"Lucas Estes","Santa Monica","Santa Cruz Bikes","Mireya Copeland","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",1,"1680.99","0.07","1563.3207"
524,"2016-10-25","2016-10-26","2016-10-27",4,"Lucas Estes","Santa Monica","Santa Cruz Bikes","Mireya Copeland","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",1,"749.99","0.05","712.4905"
524,"2016-10-25","2016-10-26","2016-10-27",4,"Lucas Estes","Santa Monica","Santa Cruz Bikes","Mireya Copeland","Trek Conduit+ - 2016","Trek","Electric Bikes",1,"2999.99","0.20","2399.9920"
524,"2016-10-25","2016-10-26","2016-10-27",4,"Lucas Estes","Santa Monica","Santa Cruz Bikes","Mireya Copeland","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",2,"999.99","0.07","1859.9814"
524,"2016-10-25","2016-10-26","2016-10-27",4,"Lucas Estes","Santa Monica","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",1,"599.99","0.05","569.9905"
525,"2016-10-26","2016-10-28","2016-10-29",4,"Omega Johnston","Canyon Country","Santa Cruz Bikes","Genna Serrano","Trek Conduit+ - 2016","Trek","Electric Bikes",2,"2999.99","0.07","5579.9814"
525,"2016-10-26","2016-10-28","2016-10-29",4,"Omega Johnston","Canyon Country","Santa Cruz Bikes","Genna Serrano","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.07","874.1814"
525,"2016-10-26","2016-10-28","2016-10-29",4,"Omega Johnston","Canyon Country","Santa Cruz Bikes","Genna Serrano","Surly Straggler - 2016","Surly","Cyclocross Bicycles",1,"1549.00","0.10","1394.1000"
526,"2016-10-26","2016-10-28","2016-10-28",4,"Tonda Webb","Baldwinsville","Baldwin Bikes","Marcelene Boyer","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",2,"999.99","0.10","1799.9820"
526,"2016-10-26","2016-10-28","2016-10-28",4,"Tonda Webb","Baldwinsville","Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",1,"1799.99","0.10","1619.9910"
526,"2016-10-26","2016-10-28","2016-10-28",4,"Tonda Webb","Baldwinsville","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.05","256.4905"
526,"2016-10-26","2016-10-28","2016-10-28",4,"Tonda Webb","Baldwinsville","Baldwin Bikes","Marcelene Boyer","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.07","492.8907"
527,"2016-10-27","2016-10-29","2016-10-28",4,"Irving Pitts","Torrance","Santa Cruz Bikes","Mireya Copeland","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.07","835.1400"
527,"2016-10-27","2016-10-29","2016-10-28",4,"Irving Pitts","Torrance","Santa Cruz Bikes","Mireya Copeland","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",1,"2899.99","0.20","2319.9920"
527,"2016-10-27","2016-10-29","2016-10-28",4,"Irving Pitts","Torrance","Santa Cruz Bikes","Mireya Copeland","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.10","404.1000"
527,"2016-10-27","2016-10-29","2016-10-28",4,"Irving Pitts","Torrance","Santa Cruz Bikes","Mireya Copeland","Trek Conduit+ - 2016","Trek","Electric Bikes",2,"2999.99","0.20","4799.9840"
528,"2016-10-28","2016-10-31","2016-10-31",4,"Gayle Wilkinson","Lindenhurst","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",2,"269.99","0.05","512.9810"
529,"2016-10-28","2016-10-30","2016-10-31",4,"Mandi Gibbs","East Elmhurst","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",2,"549.99","0.07","1022.9814"
530,"2016-10-28","2016-10-31","2016-10-31",4,"Yolando Wade","Massapequa","Baldwin Bikes","Marcelene Boyer","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",2,"749.99","0.05","1424.9810"
530,"2016-10-28","2016-10-31","2016-10-31",4,"Yolando Wade","Massapequa","Baldwin Bikes","Marcelene Boyer","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",1,"2899.99","0.07","2696.9907"
530,"2016-10-28","2016-10-31","2016-10-31",4,"Yolando Wade","Massapequa","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.20","751.9840"
531,"2016-10-28","2016-10-29","2016-10-30",4,"Merlene Vinson","Euless","Rowlett Bikes","Kali Vargas","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.20","375.9920"
